,id_punk,type_transaction,from,to,amount_dol,amount_ethereums,letter,date
5993,4405.0,Transfer,0x9eb4d8c14a49e8625ad7fb5e6e37deefe7dcedaf,0x3df7ebfefe2876e98c0b83e11c31f2bb1987612f,,,,"Sep 02, 2021"
5994,4405.0,Offered,,,2.89,888.88,M,"Aug 28, 2021"
5995,4405.0,Offered,,,1.93,599,M,"Aug 28, 2021"
5996,4405.0,Offered,,,1.3,399,M,"Aug 20, 2021"
5997,4405.0,Offer Withdrawn,,,,,,"Aug 12, 2021"
5998,4405.0,Offered,,,"888,423",279,,"Aug 12, 2021"
5999,4405.0,Offered,,,"606,365",219,,"Aug 06, 2021"
6000,4405.0,Offered,,,"694,307",249,,"Aug 05, 2021"
6001,4405.0,Offered,,,"538,303",199,,"Aug 05, 2021"
6002,4405.0,Offered,,,"405,504",159,,"Aug 03, 2021"
6003,4405.0,Offered,,,"518,278",199,,"Aug 01, 2021"
6004,4405.0,Offered,,,"290,955",119,,"Jul 31, 2021"
6005,4405.0,Bid Withdrawn,0xb0dafc466871c29662e5cbf4227322c96a8ccbe9,,"65,352",35,,"Jul 17, 2021"
6006,4405.0,Offered,,,"253,400",129,,"Jul 15, 2021"
6007,4405.0,Sold ,0x66362354d24e2f28f4be68dc7d51eb7e40b38120,0x9eb4d8c14a49e8625ad7fb5e6e37deefe7dcedaf,"79,209",42,,"Jul 14, 2021"
6008,4405.0,Offered,,,"79,209",42,,"Jul 14, 2021"
6009,4405.0,Bid ,0xb0dafc466871c29662e5cbf4227322c96a8ccbe9,,"69,079",35,,"Jul 13, 2021"
6010,4405.0,Bid Withdrawn,0x4154245739a63cd6caa8db8c1ae24209dd411dc6,,"72,502",34.50,,"Jul 12, 2021"
6011,4405.0,Bid ,0x4154245739a63cd6caa8db8c1ae24209dd411dc6,,"74,135",34.50,,"Jul 12, 2021"
6012,4405.0,Transfer,0xb268f20c03c39f00425db32c424fd5272220496e,0x66362354d24e2f28f4be68dc7d51eb7e40b38120,,,,"Jul 05, 2021"
6013,4405.0,Bid Withdrawn,0x44a3ccddccae339d05200a8f4347f83a58847e52,,"72,231",30,,"May 24, 2021"
6014,4405.0,Bid ,0x44a3ccddccae339d05200a8f4347f83a58847e52,,"64,028",30,,"May 24, 2021"
6015,4405.0,Offer Withdrawn,,,,,,"Feb 17, 2021"
6016,4405.0,Offered,,,"59,180",35,,"Feb 06, 2021"
6017,4405.0,(Unwrap),0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,0xb268f20c03c39f00425db32c424fd5272220496e,,,,"Jan 26, 2021"
6018,4405.0,(Wrap),0xbc5dad3942aaebdb1229c9a31923493e15b7699b,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,,,,"Nov 08, 2020"
6019,4405.0,Transfer,0xb268f20c03c39f00425db32c424fd5272220496e,0xbc5dad3942aaebdb1229c9a31923493e15b7699b,,,,"Nov 08, 2020"
6020,4405.0,Bid Withdrawn,0xe7380b7be1ed475de78b07033a8ef4dfb10205a5,,"1,897",5,,"Sep 18, 2020"
6021,4405.0,Transfer,0x55947ed26dc3e0a5b093ec7ebaa463637ef37d28,0xb268f20c03c39f00425db32c424fd5272220496e,,,,"Sep 18, 2020"
6022,4405.0,Offered,,,"2,939",7.50,,"Sep 17, 2020"
6023,4405.0,Bid ,0xe7380b7be1ed475de78b07033a8ef4dfb10205a5,,"1,959",5,,"Sep 17, 2020"
6024,4405.0,Offered,,,"3,851",10,,"Sep 12, 2020"
6025,4405.0,Sold ,0x470e9bd486ebf96ddf6b38de58f21b0872f85776,0x55947ed26dc3e0a5b093ec7ebaa463637ef37d28,800,4,,"May 22, 2020"
6026,4405.0,Bid Withdrawn,0xc352b534e8b987e036a93539fd6897f53488e56a,,26,0.30,,"Dec 13, 2018"
6027,4405.0,Bid ,0xc352b534e8b987e036a93539fd6897f53488e56a,,58,0.30,,"Jul 19, 2017"
6028,4405.0,Offered,,,778,4,,"Jul 19, 2017"
6029,4405.0,Claimed,,0x470e9bd486ebf96ddf6b38de58f21b0872f85776,,,,"Jun 23, 2017"
6030,4406.0,Sold ,0x7a5e0b4069709cf4d02423b8cafdc608f4436791,0x269616d549d7e8eaa82dfb17028d0b212d11232a,0.00,0.00,,"Feb 27, 2022"
6031,4406.0,Offered,,0x269616d549d7e8eaa82dfb17028d0b212d11232a,0.00,0.00,,"Feb 27, 2022"
6032,4406.0,Sold ,0xa9d93a5cca9c98512c8c56547866b1db09090326,0x7a5e0b4069709cf4d02423b8cafdc608f4436791,0.00,0.00,,"Feb 27, 2022"
6033,4406.0,Offered,,0x7a5e0b4069709cf4d02423b8cafdc608f4436791,0.00,0.00,,"Feb 27, 2022"
6034,4406.0,Transfer,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,0xa9d93a5cca9c98512c8c56547866b1db09090326,,,,"Feb 27, 2022"
6035,4406.0,Sold ,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,"172,874",66,,"Feb 27, 2022"
6036,4406.0,Offered,,,"169,404",66,,"Feb 24, 2022"
6037,4406.0,Offered,,,"161,993",63,,"Feb 24, 2022"
6038,4406.0,Bid Withdrawn,0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,,"160,753",61,,"Feb 23, 2022"
6039,4406.0,Bid ,0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,,"161,152",61,,"Feb 23, 2022"
6040,4406.0,Offered,,,"176,638",65.50,,"Feb 23, 2022"
6041,4406.0,Transfer,0x269616d549d7e8eaa82dfb17028d0b212d11232a,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,,,,"Feb 23, 2022"
6042,4406.0,Sold ,0x8f217d5cccd08fd9dce24d6d42aba2bb4ff4785b,0x269616d549d7e8eaa82dfb17028d0b212d11232a,0.00,0.00,,"Jul 09, 2021"
6043,4406.0,Offered,,0x269616d549d7e8eaa82dfb17028d0b212d11232a,0.00,0.00,,"Jul 09, 2021"
6044,4406.0,(Unwrap),0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,0x8f217d5cccd08fd9dce24d6d42aba2bb4ff4785b,,,,"Jul 09, 2021"
6045,4406.0,(Wrap),0x934401b162eb3c47505e5e4163fa12ea33795141,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,,,,"Jun 30, 2021"
6046,4406.0,Transfer,0xf946d2068a549b3225cf188339010a8383dea5f1,0x934401b162eb3c47505e5e4163fa12ea33795141,,,,"Jun 30, 2021"
6047,4406.0,(Unwrap),0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,0xf946d2068a549b3225cf188339010a8383dea5f1,,,,"May 03, 2021"
6048,4406.0,Sold ,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0x491be76b1b212ecd63ec80fcb315b4b6c397674f,"1,955",5.49,,"Sep 29, 2020"
6049,4406.0,Sold ,0xef764bac8a438e7e498c2e5fccf0f174c3e3f8db,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,"1,427",3.99,,"Sep 28, 2020"
6050,4406.0,Sold ,0x0d41f957181e584db82d2e316837b2de1738c477,0xef764bac8a438e7e498c2e5fccf0f174c3e3f8db,873,2.50,,"Sep 25, 2020"
6051,4406.0,(Wrap),0xaadfe3c8df8b2baa4b656631aea1e9bc8d6a4a4d,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,,,,"Sep 15, 2020"
6052,4406.0,Transfer,0x0d41f957181e584db82d2e316837b2de1738c477,0xaadfe3c8df8b2baa4b656631aea1e9bc8d6a4a4d,,,,"Sep 15, 2020"
6053,4406.0,Sold ,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0x0d41f957181e584db82d2e316837b2de1738c477,583,1.55,,"Sep 14, 2020"
6054,4406.0,Offered,,,371,1.55,,"Jun 03, 2020"
6055,4406.0,Claimed,,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,,,,"Jun 23, 2017"
6056,4407.0,Bid Withdrawn,0xfb8f3ee64735fe7d429a9a34007c1c5e676b761a,,"410,872",125,,"Sep 14, 2021"
6057,4407.0,Offered,,,1.98,500,M,"Sep 03, 2021"
6058,4407.0,Bid ,0xfb8f3ee64735fe7d429a9a34007c1c5e676b761a,,"389,151",125,,"Aug 25, 2021"
6059,4407.0,Bid Withdrawn,0xfb8f3ee64735fe7d429a9a34007c1c5e676b761a,,"317,313",100,,"Aug 25, 2021"
6060,4407.0,Sold ,0x1e5aebcfdc780da4fb506e93a0b398490fd94864,0x55e7ca8f9799c1f80b41a74c3e0058197333b47c,"333,054",105,,"Aug 24, 2021"
6061,4407.0,Offered,,,"348,033",105,,"Aug 24, 2021"
6062,4407.0,Bid ,0xfb8f3ee64735fe7d429a9a34007c1c5e676b761a,,"333,845",100,,"Aug 24, 2021"
6063,4407.0,Bid Withdrawn,0xfb8f3ee64735fe7d429a9a34007c1c5e676b761a,,"216,999",65,,"Aug 24, 2021"
6064,4407.0,Bid ,0xfb8f3ee64735fe7d429a9a34007c1c5e676b761a,,"210,637",65,,"Aug 17, 2021"
6065,4407.0,Bid Withdrawn,0xfb8f3ee64735fe7d429a9a34007c1c5e676b761a,,"226,840",70,,"Aug 17, 2021"
6066,4407.0,Bid ,0xfb8f3ee64735fe7d429a9a34007c1c5e676b761a,,"229,045",70,,"Aug 16, 2021"
6067,4407.0,Bid Withdrawn,0xfb8f3ee64735fe7d429a9a34007c1c5e676b761a,,"212,685",65,,"Aug 16, 2021"
6068,4407.0,Bid ,0xfb8f3ee64735fe7d429a9a34007c1c5e676b761a,,"205,546",65,,"Aug 15, 2021"
6069,4407.0,Offered,,,"414,256",150,,"Aug 06, 2021"
6070,4407.0,Sold ,0xe67cfb660b1be78b0b893c6100149101e6853fe5,0x1e5aebcfdc780da4fb506e93a0b398490fd94864,"137,165",55,,"Aug 03, 2021"
6071,4407.0,Bid ,0x1e5aebcfdc780da4fb506e93a0b398490fd94864,,"137,165",55,,"Aug 03, 2021"
6072,4407.0,Offered,,,"154,130",60,,"Aug 02, 2021"
6073,4407.0,Offer Withdrawn,,,,,,"Jul 08, 2021"
6074,4407.0,Offered,,,"104,808",45,,"Jul 04, 2021"
6075,4407.0,Sold ,0x83b00f9858c3a11ceee2f3f55c3b3c523a3c9620,0xe67cfb660b1be78b0b893c6100149101e6853fe5,"58,978",27.95,,"Jun 28, 2021"
6076,4407.0,Bid ,0xe67cfb660b1be78b0b893c6100149101e6853fe5,,"55,918",26.50,,"Jun 28, 2021"
6077,4407.0,Bid ,0xe67cfb660b1be78b0b893c6100149101e6853fe5,,"44,668",25.50,,"Jun 26, 2021"
6078,4407.0,Offered,,,"66,951",27.95,,"Jun 08, 2021"
6079,4407.0,Sold ,0xe3d78ce35d90bc404a71121c4585b138bb3d419e,0x83b00f9858c3a11ceee2f3f55c3b3c523a3c9620,"53,933",25,,"Apr 20, 2021"
6080,4407.0,Bid ,0x83b00f9858c3a11ceee2f3f55c3b3c523a3c9620,,"53,300",25,,"Apr 20, 2021"
6081,4407.0,Transfer,0x00d7c902fbbcd3c9db2da80a439c94486c50eb81,0xe3d78ce35d90bc404a71121c4585b138bb3d419e,,,,"Sep 18, 2019"
6082,4407.0,Offered,,,230,0.75,,"Jul 07, 2019"
6083,4407.0,Bid ,0x7760e0243ca9baa630412865df7b39afba42ff0f,,14,0.05,,"Jul 02, 2017"
6084,4407.0,Claimed,,0x00d7c902fbbcd3c9db2da80a439c94486c50eb81,,,,"Jun 23, 2017"
6085,4408.0,Sold ,0xf4b4a58974524e183c275f3c6ea895bc2368e738,0x4b4c13434aac5e99645a4d9e59fe497b3318f50f,"213,200",85,,"Aug 03, 2021"
6086,4408.0,Offered,,,"209,484",85,,"Jul 31, 2021"
6087,4408.0,Offered,,,"137,358",72,,"Jul 17, 2021"
6088,4408.0,Offered,,,"194,790",65,,"May 03, 2021"
6089,4408.0,Bid Withdrawn,0x033b8ffa05ea50b3fa7563a6d0115ed77839fc5c,,"42,595",23,,"Mar 20, 2021"
6090,4408.0,Sold ,0x0b88fd87884080bd6d93d341fcca0eea76b03e75,0xf4b4a58974524e183c275f3c6ea895bc2368e738,"74,078",40,,"Mar 20, 2021"
6091,4408.0,Bid ,0x033b8ffa05ea50b3fa7563a6d0115ed77839fc5c,,"42,625",23,,"Mar 20, 2021"
6092,4408.0,Offered,,,"74,131",40,,"Mar 20, 2021"
6093,4408.0,Transfer,0x6611fe71c233e4e7510b2795c242c9a57790b376,0x0b88fd87884080bd6d93d341fcca0eea76b03e75,,,,"Mar 20, 2021"
6094,4408.0,Claimed,,0x6611fe71c233e4e7510b2795c242c9a57790b376,,,,"Jun 23, 2017"
6095,4409.0,Transfer,0xe3d78ce35d90bc404a71121c4585b138bb3d419e,0xa25803ab86a327786bb59395fc0164d826b98298,,,,"Apr 25, 2021"
6096,4409.0,Transfer,0x00d7c902fbbcd3c9db2da80a439c94486c50eb81,0xe3d78ce35d90bc404a71121c4585b138bb3d419e,,,,"Sep 14, 2019"
6097,4409.0,Offered,,,306,1,,"Jul 07, 2019"
6098,4409.0,Claimed,,0x00d7c902fbbcd3c9db2da80a439c94486c50eb81,,,,"Jun 23, 2017"
6099,4410.0,Offered,,,"636,075",169,,"Jan 03, 2022"
6100,4410.0,Offered,,,"973,707",300,,"Aug 28, 2021"
6101,4410.0,Sold ,0xdb1cf642c4299ef486baae9ce15a66f9f8d6acc0,0x9616e39917f7c0293e436ce044d101dad3a391c7,"548,522",169,,"Aug 28, 2021"
6102,4410.0,Offered,,,"548,508",169,,"Aug 28, 2021"
6103,4410.0,Offered,,,"503,944",155,,"Aug 28, 2021"
6104,4410.0,Offered,,,"437,089",135,,"Aug 27, 2021"
6105,4410.0,Offered,,,"402,223",120,,"Aug 23, 2021"
6106,4410.0,Sold ,0xb5f1b33e887da761215d400724d7e311ee04261f,0xdb1cf642c4299ef486baae9ce15a66f9f8d6acc0,"250,851",75,,"Aug 23, 2021"
6107,4410.0,Offered,,,"242,248",75,,"Aug 20, 2021"
6108,4410.0,Offered,,,"228,658",72.50,,"Aug 19, 2021"
6109,4410.0,Offered,,,"221,296",69.50,,"Aug 17, 2021"
6110,4410.0,Offered,,,"235,916",75,,"Aug 17, 2021"
6111,4410.0,Offered,,,"252,327",85,,"Aug 08, 2021"
6112,4410.0,Sold ,0x087173c12ec250a105aaf7cdc57d36958ee8c27d,0xb5f1b33e887da761215d400724d7e311ee04261f,"90,010",39,,"Jul 06, 2021"
6113,4410.0,Offered,,,"93,727",40.40,,"Jul 06, 2021"
6114,4410.0,Offered,,,"97,422",42,,"Jul 06, 2021"
6115,4410.0,Bid ,0xb5f1b33e887da761215d400724d7e311ee04261f,,"86,008",39,,"Jul 06, 2021"
6116,4410.0,Bid Withdrawn,0xb5f1b33e887da761215d400724d7e311ee04261f,,"81,039",36.70,,"Jul 03, 2021"
6117,4410.0,Offered,,,"99,823",45,,"Jul 03, 2021"
6118,4410.0,Bid ,0xb5f1b33e887da761215d400724d7e311ee04261f,,"79,008",36.70,,"Jul 03, 2021"
6119,4410.0,Bid Withdrawn,0x6277a1073dfbe0ea087e0ef8741dce084831e782,,"66,230",30,,"Jun 29, 2021"
6120,4410.0,Bid ,0x6277a1073dfbe0ea087e0ef8741dce084831e782,,"66,230",30,,"Jun 29, 2021"
6121,4410.0,Bid ,0xca7ae408934316b98db96e4c9cecb99c645c8c71,,"55,191",25,,"Jun 29, 2021"
6122,4410.0,Bid Withdrawn,0xca7ae408934316b98db96e4c9cecb99c645c8c71,,"43,253",20,,"Jun 29, 2021"
6123,4410.0,Bid ,0xca7ae408934316b98db96e4c9cecb99c645c8c71,,"50,413",20,,"Jun 10, 2021"
6124,4410.0,Offered,,,"100,898",39,,"Jun 10, 2021"
6125,4410.0,Offered,,,"96,157",36.70,,"Jun 04, 2021"
6126,4410.0,Offered,,,"100,345",38.50,,"Jun 01, 2021"
6127,4410.0,Offered,,,"111,207",41,,"May 31, 2021"
6128,4410.0,Offered,,,"114,983",46,,"May 28, 2021"
6129,4410.0,Bid Withdrawn,0x7d4d1f45a9fec88d1715981088a32b3e6c7cc321,,"89,517",35,,"May 28, 2021"
6130,4410.0,Bid ,0x7d4d1f45a9fec88d1715981088a32b3e6c7cc321,,"97,161",35,,"May 27, 2021"
6131,4410.0,Offered,,,"140,653",49,,"May 20, 2021"
6132,4410.0,Offer Withdrawn,,,,,,"Apr 30, 2021"
6133,4410.0,Offered,,,"181,609",66,,"Apr 30, 2021"
6134,4410.0,Offer Withdrawn,,,,,,"Apr 24, 2021"
6135,4410.0,Offered,,,"142,662",61,,"Apr 23, 2021"
6136,4410.0,Sold ,0xf1b65881041243cb07b9a2067014350239af4116,0x087173c12ec250a105aaf7cdc57d36958ee8c27d,"13,777",11.50,,"Jan 15, 2021"
6137,4410.0,Bid ,0x087173c12ec250a105aaf7cdc57d36958ee8c27d,,"13,987",11.50,,"Jan 15, 2021"
6138,4410.0,Offered,,,"15,799",12.99,,"Jan 15, 2021"
6139,4410.0,Offered,,,"17,266",14.49,,"Jan 14, 2021"
6140,4410.0,Transfer,0x5b331eb6df00b5765894f88e54d2a87128188ec7,0xf1b65881041243cb07b9a2067014350239af4116,,,,"Jan 13, 2021"
6141,4410.0,Offer Withdrawn,,,,,,"Jan 13, 2021"
6142,4410.0,Offered,,,"18,796",17,,"Jan 13, 2021"
6143,4410.0,Sold ,0x2fdacd67d255e6ee62e6fe3788dc435863b8539c,0x5b331eb6df00b5765894f88e54d2a87128188ec7,"11,810",11,,"Jan 13, 2021"
6144,4410.0,Offered,,,"11,810",11,,"Jan 13, 2021"
6145,4410.0,Bid ,0x5b331eb6df00b5765894f88e54d2a87128188ec7,,"8,052",7.50,,"Jan 13, 2021"
6146,4410.0,Bid ,0x087173c12ec250a105aaf7cdc57d36958ee8c27d,,"6,549",6.10,,"Jan 13, 2021"
6147,4410.0,Claimed,,0x2fdacd67d255e6ee62e6fe3788dc435863b8539c,,,,"Jun 23, 2017"
6148,4411.0,Bid Withdrawn,0x675e725cbf2c1cbc3dc5b8bced91631f3463d517,,"206,538",65,,"Feb 10, 2022"
6149,4411.0,Bid ,0x675e725cbf2c1cbc3dc5b8bced91631f3463d517,,"207,351",65,,"Feb 09, 2022"
6150,4411.0,Sold ,0x4dc133d9cb9c0932c855aec9e5f75f5320523a5c,0xfc108a9b7ede0261f5948dc9783d7bba27845912,"207,842",65,,"Feb 09, 2022"
6151,4411.0,Bid ,0xfc108a9b7ede0261f5948dc9783d7bba27845912,,"207,842",65,,"Feb 09, 2022"
6152,4411.0,Bid ,0x65b1b96bd01926d3d60dd3c8bc452f22819443a9,,"202,598",63.36,,"Feb 09, 2022"
6153,4411.0,Offered,,,"212,739",68.68,,"Feb 09, 2022"
6154,4411.0,Offered,,,"233,641",75,,"Feb 08, 2022"
6155,4411.0,Offered,,,"344,128",111.10,,"Feb 08, 2022"
6156,4411.0,Bid ,0xc7c6b96ff2edceaa2b0a4c215112cbac599ab42c,,<0.01,,,"Dec 16, 2020"
6157,4411.0,Claimed,,0x4dc133d9cb9c0932c855aec9e5f75f5320523a5c,,,,"Jun 23, 2017"
6158,4412.0,Claimed,,0x26f744711ee9e5079cbeaf318ba8a8e938844de6,,,,"Jun 23, 2017"
6159,4413.0,Offer Withdrawn,,,,,,"Apr 10, 2021"
6160,4413.0,Offered,,,"39,051",26.50,,"Mar 05, 2021"
6161,4413.0,Sold ,0xc272ed09c636edb6e858fa8702c182406185f1af,0x3612b2e93b49f6c797066ca8c38b7f522b32c7cb,"38,068",24,,"Feb 25, 2021"
6162,4413.0,Offered,,,"39,269",24,,"Feb 25, 2021"
6163,4413.0,Claimed,,0xc272ed09c636edb6e858fa8702c182406185f1af,,,,"Jun 23, 2017"
6164,4414.0,Sold ,0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,0x54863db19c3f0c6795eb264aaf8cc649b1bb7d3f,"227,373",67.90,,"Aug 23, 2021"
6165,4414.0,Offered,,,"216,573",67.90,,"Aug 22, 2021"
6166,4414.0,Bid Withdrawn,0xd1c442137e468a021c3e12cd1bc591325bfff52c,,"148,121",47,,"Aug 19, 2021"
6167,4414.0,Bid ,0xd1c442137e468a021c3e12cd1bc591325bfff52c,,"143,471",47,,"Aug 19, 2021"
6168,4414.0,Offer Withdrawn,,,,,,"Aug 19, 2021"
6169,4414.0,Bid Withdrawn,0x53774b5e18cbda65fdcfa9ee4e6645c5664a04cb,,"139,814",46,,"Aug 19, 2021"
6170,4414.0,Bid ,0x53774b5e18cbda65fdcfa9ee4e6645c5664a04cb,,"140,385",46,,"Aug 19, 2021"
6171,4414.0,Offered,,,"165,203",53.49,,"Aug 18, 2021"
6172,4414.0,Offered,,,"178,429",55.99,,"Aug 16, 2021"
6173,4414.0,Offered,,,"182,952",56.75,,"Aug 16, 2021"
6174,4414.0,Sold ,0xad614f3453dc0e763eafd096416076c335e877dc,0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,"135,881",41.50,,"Aug 16, 2021"
6175,4414.0,Offered,,,"135,881",41.50,,"Aug 16, 2021"
6176,4414.0,Offer Withdrawn,,,,,,"Aug 11, 2021"
6177,4414.0,Offered,,,"214,044",100,,"Apr 12, 2021"
6178,4414.0,Offered,,,"214,044",100,,"Apr 12, 2021"
6179,4414.0,Sold ,0xe8723d26ad5f7ff4ea8902d235f0a8f8b8802f6d,0xad614f3453dc0e763eafd096416076c335e877dc,65,0.38,,"Apr 22, 2019"
6180,4414.0,Offered,,,51,0.38,,"Mar 02, 2019"
6181,4414.0,Offered,,,51,0.45,,"Jan 27, 2019"
6182,4414.0,Offered,,,41,0.35,,"Jan 13, 2019"
